maison,site_web,lien_ats,ats_kind,etat,detail
pound cake,https://poundcakecosmetics.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
saison beauty,https://www.saisonbeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
soapie squad,http://soapiesquad.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
smith & soul,https://www.smith-soul.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
seoul ceuticals,https://seoulceuticals.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sea kind,http://www.sea-kind.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
miki house,https://mikihouse.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
pico,https://www.project-pico.com/?oid=345&affid=1&source_id=GoY-rating&sub1=brandpage,,,NON_RESOLUE,aucun ATS détecté sur le site
selin laboratory,https://www.selin-lab.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
nr rapisardi,https://www.petersheppard.com.au/collections/nr-rapisardi,,,NON_RESOLUE,aucun ATS détecté sur le site
salamander,https://salamander.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
samy cosmetics,https://www.samycosmetics.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
punto pigro,https://www.puntopigrostore.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rute elements,https://www.ruteelements.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sevya,https://sevya.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
primitive house farm,http://primitivehousefarm.me/,,,NON_RESOLUE,aucun ATS détecté sur le site
rock on ruby,https://rockonruby.co.uk/,,,NON_RESOLUE,site en erreur au probe
pressio,https://pressio.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sojanya,https://sojanya.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
slipstop,http://www.slipstop.co/,,,NON_RESOLUE,aucun ATS détecté sur le site
sør,https://shop.soer-online.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
rohan,http://www.rohan.co.uk/,,,NON_RESOLUE,site en erreur au probe
retrouve,http://retrouve.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rienda,https://www.baroque-global.com/jp/brand/rienda,,,NON_RESOLUE,site en erreur au probe
rare london,https://www.rarelondon.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
reliance trends,https://reliancetrends.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sandali siniscalchi,https://sandalisiniscalchi.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
spalding,https://www.spalding.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
setu,https://setuskincare.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
ree projects,https://www.reeprojects.com/,,,NON_RESOLUE,site en erreur au probe
soaked in luxury,https://www.soakedinluxury.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
the hair generation,https://us.thehairg.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rielli,https://riellibrand.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sector no limits,http://www.sectornolimits.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sophnet.,https://www.soph.net/shop/,,,NON_RESOLUE,site en erreur au probe
spagnolo,https://www.spagnolo.es/,,,NON_RESOLUE,aucun ATS détecté sur le site
saddlers union,https://www.saddlersunion.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sfera,https://www.sfera.com/,,,NON_RESOLUE,site en erreur au probe
shihara,https://www.shihara.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
silvano fashion group,https://www.silvanofashion.com/,,,NON_RESOLUE,site en erreur au probe
restorative botanicals,https://www.restorativebotanicals.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sara sabella ischia,https://www.sarasabellaischia.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
the not ok club,https://thenotokclub.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rj bodywear,https://www.rjbodywear.com/,,,NON_RESOLUE,site en erreur au probe
real deal brazil,https://realdealbrazil.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
mimiscrubhats,https://mimiscrubhats.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
squigs,http://www.squigsbeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
redefined rebel,https://www.redefinedrebel.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sola salon studios,https://www.solasalonstudios.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
redemption,https://www.redemption.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
pinqponq,https://www.pinqponq.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
romwe,https://us.romwe.com/?rep=dir&ret=us%3Futm_source%3DGoodOnYou+App,,,NON_RESOLUE,aucun ATS détecté sur le site
pompea,https://www.pompea.com/,,,NON_RESOLUE,site en erreur au probe
rkt hair care,https://rkthaircare.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
september care studio,https://septembercarestudio.com/,,,NON_RESOLUE,site en erreur au probe
pushaoo,https://www.pushaoo.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
songzio,https://www.songzio.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
semler shoes,https://www.semler.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
sandmaiden sleepwear,https://sandmaidensleepwear.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
shop the flux,https://shoptheflux.com/,,,NON_RESOLUE,site en erreur au probe
soft gallery,https://www.softgallery.dk/,,,NON_RESOLUE,aucun ATS détecté sur le site
stefan cooke,https://www.stefancooke.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
the society shop,https://www.thesocietyshop.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
miracle of denim,https://www.miracleofdenim.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sport outlet,https://sportoutlet.no/,,,NON_RESOLUE,aucun ATS détecté sur le site
sachin & babi,https://www.sachinandbabi.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sinners attire,https://www.sinnersattire.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
pulz jeans,https://www.pulzjeans.com/en-en,,,NON_RESOLUE,aucun ATS détecté sur le site
silent wave indigo,https://www.silentwaveindigo.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
okaïdi,https://okaidi.ge/,,,NON_RESOLUE,aucun ATS détecté sur le site
pure in heart,http://pureinheart.ca/,,,NON_RESOLUE,aucun ATS détecté sur le site
odele,http://odelebeauty.com/,,,NON_RESOLUE,site en erreur au probe
saola,https://saolashoes.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sonela beauty,http://www.sonelabeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
river woods,https://www.riverwoods.net/en/,,,NON_RESOLUE,site en erreur au probe
pozone,https://pozone.fr/,,,NON_RESOLUE,aucun ATS détecté sur le site
still nordic,https://www.stillnordic.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
purse king,https://purseking.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
skin ceremony,http://example.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sheffield pharmaceuticals,http://www.sheffieldpharma.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
quoddy,https://www.quoddy.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sport zone,https://www.sprintersports.com/pt,,,NON_RESOLUE,aucun ATS détecté sur le site
rossimoda,https://rossimoda.com/,,,NON_RESOLUE,site en erreur au probe
restyle,https://restyle.fi/en/,,,NON_RESOLUE,site en erreur au probe
modepark röther,https://www.modepark.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
sakurano departmentstore,https://sakurano-dept.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
satya organic,https://satya.ca/,,,NON_RESOLUE,aucun ATS détecté sur le site
shift 80,https://shift80.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
sand copenhagen,http://www.sandcopenhagen.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
refan bulgaria ltd.,http://www.refan.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
south.st,https://southst.com.au/,,,NON_RESOLUE,aucun ATS détecté sur le site
sounder,https://soundergolf.com/,,,NON_RESOLUE,site en erreur au probe
ollygan,https://www.ollygan.com/fr/,,,NON_RESOLUE,aucun ATS détecté sur le site
rubylove,https://www.rubylove.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
saxone of scotland,https://saxoneofscotland.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
spooge,https://spoogespf.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
pretty polly,https://www.prettypolly.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
nv london calcutta,https://www.nvlondoncalcutta.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
shaka,https://shaka-jp.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
studio 8 by phase eight,https://www.phase-eight.com/plus-size/,,,NON_RESOLUE,site en erreur au probe
st. rose parfums,https://www.st-rose.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
seventh generation,http://www.seventhgeneration.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
quiosque,https://quiosque.pl/,,,NON_RESOLUE,aucun ATS détecté sur le site
relevant,https://thirteenlune.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rockwear,https://www.rockwear.com.au/,,,NON_RESOLUE,aucun ATS détecté sur le site
squishmallows fragrances,https://shop.jazwares.com/collections/squishmallows-fragrances,,,NON_RESOLUE,aucun ATS détecté sur le site
monala,https://monalashop.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
schmoove,https://www.schmoove.fr/,,,NON_RESOLUE,aucun ATS détecté sur le site
rivalin  fabricant français de charentaises et sabots,https://www.rivalin.fr/,,,NON_RESOLUE,site en erreur au probe
stella and grace,https://stellaandgrace.shop/collections/tees,,,NON_RESOLUE,aucun ATS détecté sur le site
then i met you,http://thenimetyou.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
soul unika,https://unika.com.pt/,,,NON_RESOLUE,aucun ATS détecté sur le site
qwstion,https://www.qwstion.com/,,,NON_RESOLUE,site en erreur au probe
rodolfo medina,https://www.rodolfomedina.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rice & carry,https://www.riceandcarry.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
spieth & wensky,https://www.spieth-wensky.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
shoe4you,https://www.shoe4you.de/,,,NON_RESOLUE,site en erreur au probe
thomas pink,https://thomaspink.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
qotn,https://qotn.in/,,,NON_RESOLUE,aucun ATS détecté sur le site
ocean+main,https://oceanandmain.com/#main?utm_source=GoodOnYou%20App&utm_medium=Referral,,,NON_RESOLUE,aucun ATS détecté sur le site
renew bath and body,https://www.renewbathandbody.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rosamosario,https://www.rosamosario.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sarah creal beauty,http://sarahcrealbeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sinbono,https://www.sinbono.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
planika,https://planika.si/,,,NON_RESOLUE,aucun ATS détecté sur le site
oneka,https://www.onekaelements.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
smalls merino,https://smallsmerino.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
rodeo crowns wide bowl,https://rodeocrowns.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
roniko,https://roniko.ge/,,,NON_RESOLUE,aucun ATS détecté sur le site
shinzone,https://shinzone.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
stoney creek,https://www.stoneycreek.co.nz/,,,NON_RESOLUE,aucun ATS détecté sur le site
shikpick,https://shikpick.com/,,,NON_RESOLUE,site en erreur au probe
schubert,https://jubilerschubert.pl/,,,NON_RESOLUE,aucun ATS détecté sur le site
st.ann,https://stehmann-store.de/,,,NON_RESOLUE,site en erreur au probe
shiekh,https://www.shiekh.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
resteröds,https://resterods.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sara battaglia,https://www.sarabattaglia.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sagrada bioskincare,https://sagradabioskincare.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
so-le studio,https://so-le-studio.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
stefanel,https://www.stefanel.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rakuten books,https://books.rakuten.co.jp/,,,NON_RESOLUE,site en erreur au probe
riva mode,https://www.rivafashion.com/en/,,,NON_RESOLUE,aucun ATS détecté sur le site
opull'ence,https://www.opullence.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
polarn o. pyret,https://www.polarnopyret.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
roon body,https://roonbody.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sealand,https://sealandgear.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
stein mart,https://www.steinmart.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sprinjene natural toothpaste,http://www.sprinjene.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rock&ride,http://www.rockride.cn/,,,NON_RESOLUE,site en erreur au probe
rialto jewelry,https://www.rialtojewelry.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
royal kids,https://royalkids.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
skin at peace,https://www.skinatpeace.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
pure apparel,https://www.pureapparel.com.au/,,,NON_RESOLUE,aucun ATS détecté sur le site
revved beauty,https://revvedbeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sir.,https://sirthelabel.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
roosevelt,https://rooseveltandco.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
montelliana,https://www.lamontelliana.it/en/,,,NON_RESOLUE,aucun ATS détecté sur le site
rahul mishra,http://www.rahulmishra.in/,,,NON_RESOLUE,aucun ATS détecté sur le site
rosyne club,https://www.rosyneclub.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
stayreal,http://tw.istayreal.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
ogl,https://oglmove.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
schott nyc europe,https://www.schott-store.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
shop love and bambii,https://loveandbambii.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
stylesaint,https://www.stylesaint.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
stine goya,https://stinegoya.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
signature cosmetics & fragrances,https://www.signaturecosmetics.co.za/,,,NON_RESOLUE,aucun ATS détecté sur le site
rackle,https://rackleshoes.com/,,,NON_RESOLUE,site en erreur au probe
stora skuggan,https://www.storaskuggan.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
romani design,https://romani.hu/,,,NON_RESOLUE,aucun ATS détecté sur le site
shoreditch ski club,https://shoreditchskiclub.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
poshe,http://poshe.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
tiger prints,https://www.tigerprints.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
rotholz,https://rotholz-store.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
selected-homme,https://www.selected.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sun bum,https://www.sunbum.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rouje,https://www.rouje.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
riu paris,https://www.riuparis.fr/,,,NON_RESOLUE,aucun ATS détecté sur le site
real root,http://www.sprouts.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
state & liberty clothing,https://stateandliberty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rockandblue,https://www.rockandblue.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sea room lynn,https://searoomlynn.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
salty swimwear,https://www.saltyswimwear.com.au/,,,NON_RESOLUE,aucun ATS détecté sur le site
rags & gents,https://ragsandgents.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sabinna,https://www.sabinna.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sean john,http://www.seanjohn.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rossi beauty,https://rossibeauty.com.ar/,,,NON_RESOLUE,aucun ATS détecté sur le site
romeo hunte,https://www.romeohunte.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
studio ditte,https://www.studioditte.nl/,,,NON_RESOLUE,aucun ATS détecté sur le site
rock point,https://www.rockpoint.cz/,,,NON_RESOLUE,aucun ATS détecté sur le site
oleema skincare,https://oleemaskincare.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
schott,https://www.schottnyc.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
repeat cashmere,https://www.repeatcashmere.com/,,,NON_RESOLUE,site en erreur au probe
tobeg,http://www.tobeg.it/,,,NON_RESOLUE,aucun ATS détecté sur le site
slobe iena,https://slobe.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
sparkling earth,https://sparklingearth.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
still here,https://www.stillhere.nyc/,,,NON_RESOLUE,site en erreur au probe
sucreabeille,https://sucreabeille.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
raymond weil,http://www.raymond-weil.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
stubbs & wootton,https://stubbsandwootton.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rue de tokyo,https://ruedetokyo.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
shortish,https://shortishworld.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
pyrenex,https://www.pyrenex.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
skincare for weirdos,https://skincareforweirdos.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sohuman,https://www.sohumanbrand.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
toni lopez,https://tonilopezplata.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
sergio tacchini,https://www.sergiotacchini.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
rowen rose,https://www.rowenrose.com/,,,NON_RESOLUE,site en erreur au probe
raw moda,https://rawmoda.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
orly,https://orlybeauty.com/,,,NON_RESOLUE,site en erreur au probe
rudsak,https://www.rudsak.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
